entity,date,description,contra_account_label,amount
au,04/01/2024,DRIVE MATE MELBOURNE AU Card xx8866 Value Date: 02/01/2024,Operating Expenses:Corporate-Other Corporate Expense,-40.46
au,03/01/2024,DRIVE MATE MELBOURNE AU Card xx8866 Value Date: 29/12/2023,Operating Expenses:Corporate-Other Corporate Expense,-43.7
au,03/01/2024,Return DRIVE MATE MELBOURNE AU Card xx8866 Value Date: 30/12/2023,Other Income,250.0
au,03/01/2024,TOTAL TOOLS ALEXANDR ALEXANDRIA AU Card xx8866 Value Date: 29/12/2023,Operating Expenses:Corporate-Other Corporate Expense,-29.95
au,30/12/2023,DRIVE MATE MELBOURNE AU Card xx8866 Value Date: 28/12/2023,Operating Expenses:Corporate-Other Corporate Expense,-1.4
au,29/12/2023,Transfer To uraia torau CommBank App Work Dec 28th,Cost of Overhead Related to Service:Operating Expenses,-240.0
au,28/12/2023,DRIVE MATE MELBOURNE AU Card xx8866 Value Date: 22/12/2023,Operating Expenses:Corporate-Other Corporate Expense,-22.46
au,28/12/2023,DRIVE MATE MELBOURNE AU Card xx8866 Value Date: 26/12/2023,Operating Expenses:Corporate-Other Corporate Expense,-1.4
au,28/12/2023,DRIVE MATE MELBOURNE AU Card xx8866 Value Date: 26/12/2023,Operating Expenses:Corporate-Other Corporate Expense,-4.48
au,28/12/2023,DRIVE MATE MELBOURNE AU Card xx8866 Value Date: 26/12/2023,Operating Expenses:Corporate-Other Corporate Expense,-12.94
au,28/12/2023,DRIVE MATE MELBOURNE AU Card xx8866 Value Date: 22/12/2023,Operating Expenses:Corporate-Other Corporate Expense,-17.42
au,28/12/2023,HAR GURU PTY LTD ST IVES AU,Operating Expenses:Corporate-Other Corporate Expense,-73.08
au,23/12/2023,Transfer To uraia torau CommBank App Work dec 22th,Cost of Overhead Related to Service:Operating Expenses,-135.0
au,23/12/2023,DRIVE MATE MELBOURNE AU Card xx8866 Value Date: 21/12/2023,Operating Expenses:Corporate-Other Corporate Expense,-250.0
au,23/12/2023,DRIVE MATE MELBOURNE AU Card xx8866 Value Date: 21/12/2023,Operating Expenses:Corporate-Other Corporate Expense,-1.4
au,23/12/2023,DRIVE MATE MELBOURNE AU Card xx8866 Value Date: 21/12/2023,Operating Expenses:Corporate-Other Corporate Expense,-47.48
au,23/12/2023,DRIVE MATE MELBOURNE AU Card xx8866 Value Date: 21/12/2023,Operating Expenses:Corporate-Other Corporate Expense,-21.06
au,22/12/2023,DRIVE MATE MELBOURNE AU Card xx8866 Value Date: 20/12/2023,Cost of Overhead Related to Service:Operating Expenses,-1.4
au,22/12/2023,DRIVE MATE MELBOURNE AU Card xx8866 Value Date: 20/12/2023,Cost of Overhead Related to Service:Operating Expenses,-17.42
au,22/12/2023,LinkedIn JOB XXXXXX3693 North Sydney AU Card xx8866 Value Date: 19/12/2023,Operating Expenses:Corporate-Other Corporate Expense,-70.4
au,21/12/2023,DRIVE MATE MELBOURNE AU Card xx8866 Value Date: 19/12/2023,Cost of Overhead Related to Service:Operating Expenses,-1.0
au,21/12/2023,DRIVE MATE MELBOURNE AU Card xx8866 Value Date: 19/12/2023,Cost of Overhead Related to Service:Operating Expenses,-250.0
au,21/12/2023,DRIVE MATE MELBOURNE AU Card xx8866 Value Date: 19/12/2023,Cost of Overhead Related to Service:Operating Expenses,-21.06
au,20/12/2023,Transfer To uraia torau CommBank App Work dec 19th,Cost of Overhead Related to Service:Operating Expenses,-195.0
au,20/12/2023,DRIVE MATE MELBOURNE AU Card xx8866 Value Date: 18/12/2023,Cost of Overhead Related to Service:Operating Expenses,-1.4
au,19/12/2023,CHATGPT SUBSCRIPTION OPENAI.COM CA US Card xx0338 USD 22.00 Value Date: 19/04/2023,Operating Expenses:Technology System Costs,-30.02
au,19/12/2023,BP ROSE BAY 0970 ROSE BAY AU Card xx8866 Value Date: 14/12/2023,Operating Expenses:Travel Expense,-81.5
au,18/12/2023,Transfer to xx3529 CommBank app Extension cord,Cost of Overhead Related to Service:Operating Expenses,-9.9
au,18/12/2023,Transfer To uraia torau CommBank App Drive mate devices,Cost of Overhead Related to Service:Operating Expenses,-300.0
au,18/12/2023,Transfer to xx3529 CommBank app Heat Gun,Cost of Overhead Related to Service:Operating Expenses,-49.95
au,17/12/2023,Transfer To Yannick CommBank App Drive mate devices,Cost of Overhead Related to Service:Operating Expenses,-51.4
au,16/12/2023,DRIVE MATE MELBOURNE AU Card xx8866 Value Date: 14/12/2023,Cost of Overhead Related to Service:Operating Expenses,-22.46
au,16/12/2023,SAROVA PETROLEUM PTY ALEXANDRIA AU Card xx8866 Value Date: 12/12/2023,Operating Expenses:Travel Expense,-33.86
au,16/12/2023,NEWS PTY LIMITED,Operating Expenses:Corporate-Other Corporate Expense,-8.0
au,14/12/2023,BP MASCOT 2266 MASCOT AU Card xx8866 Value Date: 11/12/2023,Operating Expenses:Travel Expense,-18.64
au,14/12/2023,LinkedIn JOB XXXXXX6656 North Sydney AU Card xx8866 Value Date: 11/12/2023,Operating Expenses:Corporate-Other Corporate Expense,-264.0
au,14/12/2023,HANSIMIKALI INVESTMENT MASCOT AU Card xx8866 Value Date: 11/12/2023,Operating Expenses:General Expense,-15.0
au,14/12/2023,HANSIMIKALI INVESTMENT MASCOT AU Card xx8866 Value Date: 11/12/2023,Operating Expenses:General Expense,-20.0
au,14/12/2023,987Pin* Chargefox Pty Ltd,Operating Expenses:Travel Expense,-33.6
au,13/12/2023,3335 Matthew Flinders Chadstone AU Card xx8866 Value Date: 10/12/2023,Operating Expenses:Travel Expense,-225.1
au,13/12/2023,APEX WEST RYDE WEST RYDE AU Card xx8866 Value Date: 09/12/2023,Operating Expenses:Travel Expense,-89.32
au,13/12/2023,METRO ROSEBERY ROSEBERY AU Card xx8866 Value Date: 11/12/2023,Operating Expenses:Travel Expense,-79.48
au,13/12/2023,MASDOR PTY LTD ERSKINEVILLE AU Card xx8866,Operating Expenses:General Expense,-49.16
au,12/12/2023,Hotel at Booking.com Sydney AU Card xx8866 Value Date: 09/12/2023,Operating Expenses:Travel Expense,-89.1
au,12/12/2023,FORESTWAY FRESH TERREY HILLS AU Card xx8866 Value Date: 08/12/2023,Operating Expenses:Travel Expense,-9.99
au,12/12/2023,THE TASTING DECK FOR TERREY HILLS AU Card xx8866 Value Date: 08/12/2023,Operating Expenses:Travel Expense,-13.5
au,11/12/2023,Transfer to xx3529 CommBank app Caddy Permit,Cost of Overhead Related to Service:Operating Expenses,-69.17
au,09/12/2023,WWW.ALHGROUP.COM* ME&U SYDNEY AU Card xx8866 Value Date: 07/12/2023,Operating Expenses:Travel Expense,-89.39
au,08/12/2023,THE TASTING DECK FOR TERREY HILLS AU Card xx8866 Value Date: 06/12/2023,Operating Expenses:Travel Expense,-8.0
au,06/12/2023,I & K COMPANY BOOKING,Operating Expenses:Corporate-Other Corporate Expense,-144.0
au,05/12/2023,Hotel at Booking.com Sydney AU Card xx8866 Value Date: 03/12/2023,Operating Expenses:Travel Expense,-275.5
au,05/12/2023,Return Hotel at Booking.com Sydney AU Card xx8866 Value Date: 24/11/2023,Other Income,257.4
au,05/12/2023,JETSTAR AI YNN9GT WWW.JETSTAR.C AU Card xx8866 Value Date: 01/12/2023,Operating Expenses:Travel Expense,-276.38
au,05/12/2023,AMPOL NORTH BON 22180F NORTH BONDI AU Card xx8866,Operating Expenses:Travel Expense,-94.3
au,02/12/2023,Transfer To ATO direct credit account CommBank App XXXXXXXXXXXX334621,Superannuation payable,-2364.99
au,02/12/2023,PLOUGH MOTEL FOOTSCRAY AU Card xx8866,Operating Expenses:Travel Expense,-200.0
au,02/12/2023,PLOUGH MOTEL FOOTSCRAY AU Card xx8866,Operating Expenses:Travel Expense,-148.5
au,30/11/2023,Return Hotel at Booking.com Sydney AU Card xx8866 Value Date: 23/11/2023,Other Income,546.75
au,30/11/2023,Direct Credit 302537 WORKCOVER QLD XXXXXXXXXXXX000115,Other Income,53.42
au,30/11/2023,KRISNA OLEH2 TUBAN MBL DENPASAR BALI ID Card xx8866 IDR 2526500.00 Value Date: 26/11/2023,Operating Expenses:Corporate-Other Corporate Expense,-247.88
au,28/11/2023,Hotel at Booking.com Sydney AU Card xx8866 Value Date: 23/11/2023,Operating Expenses:Corporate-Other Corporate Expense,-546.75
au,28/11/2023,ATLAS BEACH CLUB PVLIUN BADUNG ID Card xx8866 IDR 1500000.00 Value Date: 22/11/2023,Operating Expenses:Corporate-Other Corporate Expense,-148.7
au,28/11/2023,Hotel at Booking.com Sydney AU Card xx8866 Value Date: 24/11/2023,Operating Expenses:Corporate-Other Corporate Expense,-476.2
au,28/11/2023,Transfer from NetBank VSR,Other Income,1700.0
au,28/11/2023,Transfer from NetBank VSR,Other Income,1300.0
au,28/11/2023,ATLAS BEACH CLUB BADUNG KAB. ID Card xx8866 IDR 7456020.00 Value Date: 23/11/2023,Operating Expenses:Corporate-Other Corporate Expense,-739.16
au,24/11/2023,FLYSCOOT.COM0000000NC3N5A SYDNEY AU Card xx8866 Value Date: 21/11/2023,Operating Expenses:Corporate-Other Corporate Expense,-1039.39
au,18/11/2023,CHATGPT SUBSCRIPTION OPENAI.COM CA US Card xx0338 USD 22.00 Value Date: 19/04/2023,Operating Expenses:Technology System Costs,-30.86
au,18/11/2023,NEWS PTY LIMITED,Operating Expenses:Corporate-Other Corporate Expense,-8.0
au,17/11/2023,Transfer To Mohamed N M CommBank App Damage,Operating Expenses:Corporate-Other Corporate Expense,-12000.0
au,16/11/2023,NTUC FP-ORCHARD G.C. SINGAPORE SG Card xx8866 SGD 12.00 Value Date: 14/11/2023,Operating Expenses:Corporate-Other Corporate Expense,-13.91
au,16/11/2023,Transfer to CBA A/c CommBank app Mazda rego,Operating Expenses:Corporate-Other Corporate Expense,-757.7
au,16/11/2023,SATS ASIA-PACIFIC STAR PT SINGAPORE SG Card xx8866 SGD 11.00 Value Date: 14/11/2023,Operating Expenses:Corporate-Other Corporate Expense,-12.75
au,15/11/2023,Transfer to CBA A/c CommBank app Mazda repair,Operating Expenses:Corporate-Other Corporate Expense,-911.9
au,15/11/2023,Transfer from CommBank app VSR,Other Income,1103.17
au,15/11/2023,Transfer from CommBank app Vsr,Other Income,2010.0
au,14/11/2023,LinkedIn JOB XXXXXX6246 North Sydney AU Card xx8866 Value Date: 11/11/2023,Operating Expenses:Corporate-Other Corporate Expense,-264.0
au,14/11/2023,AIRTASKER* 14202056X SYDNEY AU Card xx8866 Value Date: 10/11/2023,Operating Expenses:Corporate-Other Corporate Expense,-90.4
au,13/11/2023,AIRPORT RETAIL ENTER MASCOT AU Card xx8866,Operating Expenses:Corporate-Other Corporate Expense,-26.29
au,09/11/2023,Transfer to xx3529 CommBank app Mazda wheel,Operating Expenses:Corporate-Other Corporate Expense,-125.0
au,09/11/2023,Transfer to xx3529 CommBank app Fixing mazda mirro,Operating Expenses:Corporate-Other Corporate Expense,-100.0
au,09/11/2023,Transfer to xx3529 CommBank app Fuel for mazda,Operating Expenses:Corporate-Other Corporate Expense,-50.26
au,08/11/2023,POST GORDON LPO NS AU Card xx8866,Operating Expenses:Corporate-Other Corporate Expense,-11.99
au,07/11/2023,Transfer To Luke Davies PayID Phone from CommBank App Mazda 3 tyre,Operating Expenses:Corporate-Other Corporate Expense,-99.0
au,06/11/2023,POST GORDON LPO NS AU Card xx8866,Operating Expenses:Corporate-Other Corporate Expense,-11.99
au,04/11/2023,SP DAILY BLOOMS KENSINGTON AU Card xx8866 Value Date: 02/11/2023,Operating Expenses:Corporate-Other Corporate Expense,-62.95
au,03/11/2023,Transfer to xx3529 CommBank app Mazda 3 sunvisor,Cost of Overhead Related to Service:Operating Expenses,-110.0
au,03/11/2023,Transfer to xx3529 CommBank app Mazda 3 parts,Operating Expenses:Corporate-Other Corporate Expense,-265.0
au,02/11/2023,LANDER NISSAN PROSPE PROSPECT AU Card xx8866 Value Date: 31/10/2023,Operating Expenses:Corporate-Other Corporate Expense,-255.0
au,27/10/2023,NEWS PTY LIMITED,Cost of Overhead Related to Service:Operating Expenses,-8.0
au,26/10/2023,SERVICE NSW 4001 CHATSWOOD AU Card xx8866 Value Date: 24/10/2023,Cost of Overhead Related to Service:Operating Expenses,-215.94
au,24/10/2023,970Pin* Chargefox Pty Ltd,Operating Expenses:Technology System Costs,-25.09
au,23/10/2023,Transfer To Gian Schiaffino CommBank App Payout Holden viva,Operating Expenses:General Expense,-4300.0
au,23/10/2023,Transfer to xx3529 CommBank app Retreat tickets,Cost of Overhead Related to Service:Operating Expenses,-676.29
au,21/10/2023,AIRASIA-AK-FLIGHT-INR KUALA LUMPUR MY Card xx8866 INR 65546.00 Value Date: 18/10/2023,Operating Expenses:Travel Expense,-1244.71
au,21/10/2023,Transfer to xx3529 CommBank app Car wash nathalia,Cost of Overhead Related to Service:Operating Expenses,-59.0
au,18/10/2023,CHATGPT SUBSCRIPTION OPENAI.COM CA US Card xx0338 USD 22.00 Value Date: 19/04/2023,Operating Expenses:Technology System Costs,-31.83
au,17/10/2023,Transfer To Rebecca Lee Kucic CommBank App 1DW8VL,Cost of Overhead Related to Service:Operating Expenses,-1478.33
au,14/10/2023,MCDONALDS THE STRAND SYDNEY AU Card xx8866 Value Date: 11/10/2023,Operating Expenses:Travel Expense,-28.65
au,13/10/2023,Transfer To The Hollard insurance compan CommBank App FLE0011497,Cost of Overhead Related to Service:Operating Expenses,-14000.0
au,12/10/2023,814Pin* Chargefox Pty Ltd,Operating Expenses:Technology System Costs,-23.8
au,07/10/2023,Transfer to xx3529 CommBank app Airport cab,Operating Expenses:Travel Expense,-100.5
au,07/10/2023,Transfer to xx3529 CommBank app Value car park,Operating Expenses:Travel Expense,-24.0
au,06/10/2023,Transfer to xx3529 CommBank app DM domain,Operating Expenses:Technology System Costs,-43.89
au,06/10/2023,Transfer to xx3529 CommBank app Sydney tickets,Operating Expenses:Travel Expense,-174.0
au,05/10/2023,Adjust Purchase ADJUSTMENT TO ACCOUNT Card xx8866 AUD 608.28 Value Date: 15/09/2023,Other Income,608.28
au,05/10/2023,Rfnd O'Seas Transaction Value Date: 15/09/2023,Other Income,17.22
au,05/10/2023,Adjust Purchase ADJUSTMENT TO ACCOUNT Card xx8866 AUD 655.08 Value Date: 15/09/2023,Other Income,655.08
au,05/10/2023,Adjust Purchase ADJUSTMENT TO ACCOUNT Card xx8866 AUD 573.98 Value Date: 15/09/2023,Other Income,573.98
au,05/10/2023,Transfer from CommBank app VSR,Other Income,2010.0
au,05/10/2023,Transfer from CommBank app Vsr,Other Income,1084.0
au,05/10/2023,Rfnd O'Seas Transaction Value Date: 15/09/2023,Other Income,19.65
au,05/10/2023,Rfnd O'Seas Transaction Value Date: 15/09/2023,Other Income,18.25
au,02/10/2023,Fast Transfer From Miss Roslyn Anne Macr Invoice #1E938D53-0003 Invoice #1E938D53-0003,Other Income,61.01
au,30/09/2023,Transfer to xx3529 CommBank app MY tickets,Operating Expenses:Travel Expense,-96.0
au,26/09/2023,TWILIO INC TWILIO.COM CA US Card xx8866 USD 2000.00 Value Date: 20/09/2023,Operating Expenses:Technology System Costs,-3112.84
au,25/09/2023,Transfer to xx3529 CommBank app SG baggage,Operating Expenses:Travel Expense,-75.0
au,23/09/2023,Transfer to xx3529 CommBank app MY VISA,Operating Expenses:Travel Expense,-51.7
au,22/09/2023,Transfer To Aussin auto parts CommBank App Wheels for Mazda 3,Operating Expenses:General Expense,-125.0
au,22/09/2023,Transfer to xx3529 CommBank app KL tickets,Operating Expenses:Travel Expense,-131.0
au,22/09/2023,Transfer To Capital Auto Glass CommBank App INV 28875,Operating Expenses:Corporate-Other Corporate Expense,-430.0
au,21/09/2023,BINOID LLC 323-7769417 CA US Card xx8866 USD 389.97 Value Date: 15/09/2023,Operating Expenses:Corporate-Other Corporate Expense,-608.28
au,21/09/2023,BINOID LLC 323-7769417 CA US Card xx8866 USD 419.97 Value Date: 15/09/2023,Operating Expenses:Corporate-Other Corporate Expense,-655.08
au,21/09/2023,BINOID LLC 323-7769417 CA US Card xx8866 USD 367.98 Value Date: 15/09/2023,Operating Expenses:Corporate-Other Corporate Expense,-573.98
au,16/09/2023,DRIVE MATE MELBOURNE AU Card xx0338 Value Date: 14/09/2023,Operating Expenses:Corporate-Other Corporate Expense,-24.04
au,15/09/2023,DRIVE MATE MELBOURNE AU Card xx0338 Value Date: 13/09/2023,Operating Expenses:Corporate-Other Corporate Expense,-24.04
au,13/09/2023,Transfer To Gian Schiaffino NetBank UTI33 & 1XV51F,Operating Expenses:General Expense,-8000.0
au,13/09/2023,DRIVE MATE MELBOURNE AU Card xx0338 Value Date: 11/09/2023,Operating Expenses:Corporate-Other Corporate Expense,-24.04
au,12/09/2023,Twilio G87Z4NRRTXKVMM42 844-8144627 CA US Card xx0338 USD 2000.00 Value Date: 08/09/2023,Operating Expenses:Technology System Costs,-3147.12
au,09/09/2023,DRIVE MATE MELBOURNE AU Card xx0338 Value Date: 07/09/2023,Operating Expenses:Corporate-Other Corporate Expense,-24.04
au,05/09/2023,AFCA MELBOURNE AU Card xx0338 Value Date: 01/09/2023,Operating Expenses:Corporate-Other Corporate Expense,-375.55
au,05/09/2023,DRIVE MATE MELBOURNE AU Card xx0338 Value Date: 01/09/2023,Operating Expenses:Corporate-Other Corporate Expense,-90.2
au,02/09/2023,DRIVE MATE ZETLAND AU Card xx0338 Value Date: 31/08/2023,Operating Expenses:Corporate-Other Corporate Expense,-49.14
au,01/09/2023,DRIVE MATE MELBOURNE AU Card xx0338 Value Date: 30/08/2023,Operating Expenses:Corporate-Other Corporate Expense,-14.04
au,01/09/2023,DRIVE MATE MELBOURNE AU Card xx0338 Value Date: 30/08/2023,Operating Expenses:Corporate-Other Corporate Expense,-250.0
au,30/08/2023,Star Car Wash Mt Drui Mount Druitt AU,Operating Expenses:General Expense,-120.19
au,30/08/2023,METROPOLITAN TOWING MOUNT DRUITT AU Card xx0338,Operating Expenses:Corporate-Other Corporate Expense,-34.1
au,29/08/2023,OFFICEWORKS 0220 NORTH RYDE AU Card xx0338 Value Date: 26/08/2023,Operating Expenses:General Expense,-86.4
au,29/08/2023,Transfer from CommBank app VR,Other Income,2950.0
au,29/08/2023,Transfer from CommBank app VR,Other Income,850.0
au,29/08/2023,Transfer to CBA A/c CommBank app Extra back,Operating Expenses:Corporate-Other Corporate Expense,-724.0
au,26/08/2023,SURFSHARK* SURFSHARK.C HTTPSSURFSHAR DE US Card xx0338 USD 65.74 Value Date: 24/08/2023,Operating Expenses:Technology System Costs,-102.57
au,24/08/2023,Return DRIVE MATE MELBOURNE AU  Card xx0338,Cost of Overhead Related to Service:Refunds,250.0
au,22/08/2023,RACQ CommBank app BPAY 47480 94110000332911 FTI00079542,Operating Expenses:General Expense,-830.0
au,22/08/2023,RACQ CommBank app BPAY 47480 94110000332911 FTI00080075,Operating Expenses:General Expense,-30.0
au,19/08/2023,Transfer to CBA A/c CommBank app SG tickets,Operating Expenses:Travel Expense,-791.45
au,18/08/2023,CORAL PETROLEUM WILEY PARK AU Card xx0338,Operating Expenses:Travel Expense,-106.54
au,18/08/2023,CORAL PETROLEUM WILEY PARK AU Card xx0338,Operating Expenses:Travel Expense,-10.0
au,18/08/2023,DRIVE MATE MELBOURNE AU Card xx0338 Value Date: 16/08/2023,Operating Expenses:Corporate-Other Corporate Expense,-127.1
au,18/08/2023,DRIVE MATE MELBOURNE AU Card xx0338 Value Date: 16/08/2023,Operating Expenses:Corporate-Other Corporate Expense,-250.0
au,18/08/2023,DRIVE MATE MELBOURNE AU Card xx0338 Value Date: 16/08/2023,Operating Expenses:Corporate-Other Corporate Expense,-14.04
au,16/08/2023,DRIVE MATE MELBOURNE AU Card xx0338 Value Date: 14/08/2023,Operating Expenses:Corporate-Other Corporate Expense,-14.04
au,12/08/2023,WWW.FOCALX.AI KBENHAVN K DK Card xx0338 USD 30.00 Value Date: 09/08/2023,Operating Expenses:Technology System Costs,-46.2
au,12/08/2023,DRIVE MATE MELBOURNE AU Card xx0338 Value Date: 10/08/2023,Operating Expenses:Corporate-Other Corporate Expense,-250.0
au,12/08/2023,DRIVE MATE MELBOURNE AU Card xx0338 Value Date: 10/08/2023,Operating Expenses:Corporate-Other Corporate Expense,-14.04
au,12/08/2023,Return DRIVE MATE MELBOURNE AU Card xx0338,Cost of Overhead Related to Service:Refunds,250.0
au,11/08/2023,TAX OFFICE PAYMENTS CommBank app BPAY 75556 004006359065333221 004006359065333221,Superannuation payable,-4772.7
au,09/08/2023,DRIVE MATE MELBOURNE AU Card xx0338 Value Date: 07/08/2023,Operating Expenses:Corporate-Other Corporate Expense,-14.04
au,08/08/2023,PARKROYAL COLLECTION KUAL KUALA LUMPUR MY Card xx0338 MYR 830.91 Value Date: 03/08/2023,Operating Expenses:Travel Expense,-279.67
au,08/08/2023,THE REFINERY BAR T2 SEPANG MY Card xx0338 MYR 25.00 Value Date: 05/08/2023,Operating Expenses:Travel Expense,-8.45
au,08/08/2023,DRIVE MATE MELBOURNE AU Card xx0338 Value Date: 04/08/2023,Operating Expenses:Corporate-Other Corporate Expense,-24.04
au,05/08/2023,DRIVE MATE BLACKTOWN AU Card xx0338 Value Date: 03/08/2023,Operating Expenses:Corporate-Other Corporate Expense,-20.5
